,campfilename,monthyear,date,total_clients,cmy,dupc
243,Leros-Lepida_GRE_032,102016,10/1/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-01
244,Leros-Lepida_GRE_032,102016,10/2/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-02
245,Leros-Lepida_GRE_032,102016,10/3/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-03
246,Leros-Lepida_GRE_032,102016,10/4/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-04
247,Leros-Lepida_GRE_032,102016,10/5/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-05
248,Leros-Lepida_GRE_032,102016,10/6/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-06
249,Leros-Lepida_GRE_032,102016,10/7/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-07
250,Leros-Lepida_GRE_032,102016,10/8/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-08
251,Leros-Lepida_GRE_032,102016,10/9/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-09
252,Leros-Lepida_GRE_032,102016,10/10/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-10
253,Leros-Lepida_GRE_032,102016,10/11/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-11
254,Leros-Lepida_GRE_032,102016,10/12/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-12
255,Leros-Lepida_GRE_032,102016,10/13/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-13
256,Leros-Lepida_GRE_032,102016,10/14/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-14
257,Leros-Lepida_GRE_032,102016,10/15/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-15
258,Leros-Lepida_GRE_032,102016,10/16/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-16
259,Leros-Lepida_GRE_032,102016,10/17/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-17
260,Leros-Lepida_GRE_032,102016,10/18/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-18
261,Leros-Lepida_GRE_032,102016,10/19/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-19
262,Leros-Lepida_GRE_032,102016,10/20/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-20
263,Leros-Lepida_GRE_032,102016,10/21/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-21
264,Leros-Lepida_GRE_032,102016,10/22/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-22
265,Leros-Lepida_GRE_032,102016,10/23/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-23
266,Leros-Lepida_GRE_032,102016,10/24/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-24
267,Leros-Lepida_GRE_032,102016,10/25/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-25
268,Leros-Lepida_GRE_032,102016,10/26/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-26
269,Leros-Lepida_GRE_032,102016,10/27/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-27
270,Leros-Lepida_GRE_032,102016,10/28/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-28
271,Leros-Lepida_GRE_032,102016,10/29/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-29
272,Leros-Lepida_GRE_032,102016,10/30/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-30
273,Leros-Lepida_GRE_032,102016,10/31/2016,0,Leros-Lepida_GRE_032102016,Leros-Lepida_GRE_0322016-10-31
274,Moria_GRE_001,12017,1/1/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-01
275,Moria_GRE_001,12017,1/2/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-02
276,Moria_GRE_001,12017,1/3/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-03
277,Moria_GRE_001,12017,1/4/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-04
278,Moria_GRE_001,12017,1/5/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-05
279,Moria_GRE_001,12017,1/6/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-06
280,Moria_GRE_001,12017,1/7/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-07
281,Moria_GRE_001,12017,1/8/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-08
282,Moria_GRE_001,12017,1/9/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-09
283,Moria_GRE_001,12017,1/10/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-10
284,Moria_GRE_001,12017,1/11/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-11
285,Moria_GRE_001,12017,1/12/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-12
286,Moria_GRE_001,12017,1/13/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-13
287,Moria_GRE_001,12017,1/14/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-14
288,Moria_GRE_001,12017,1/15/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-15
289,Moria_GRE_001,12017,1/16/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-16
290,Moria_GRE_001,12017,1/17/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-17
291,Moria_GRE_001,12017,1/18/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-18
292,Moria_GRE_001,12017,1/19/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-19
293,Moria_GRE_001,12017,1/20/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-20
294,Moria_GRE_001,12017,1/21/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-21
295,Moria_GRE_001,12017,1/22/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-22
296,Moria_GRE_001,12017,1/23/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-23
297,Moria_GRE_001,12017,1/24/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-24
298,Moria_GRE_001,12017,1/25/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-25
299,Moria_GRE_001,12017,1/26/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-26
300,Moria_GRE_001,12017,1/27/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-27
301,Moria_GRE_001,12017,1/28/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-28
302,Moria_GRE_001,12017,1/29/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-29
303,Moria_GRE_001,12017,1/30/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-30
304,Moria_GRE_001,12017,1/31/2017,0,Moria_GRE_001012017,Moria_GRE_0012017-01-31
305,Moria_GRE_001,102016,10/1/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-01
306,Moria_GRE_001,102016,10/2/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-02
307,Moria_GRE_001,102016,10/3/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-03
308,Moria_GRE_001,102016,10/4/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-04
309,Moria_GRE_001,102016,10/5/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-05
310,Moria_GRE_001,102016,10/6/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-06
311,Moria_GRE_001,102016,10/7/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-07
312,Moria_GRE_001,102016,10/8/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-08
313,Moria_GRE_001,102016,10/9/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-09
314,Moria_GRE_001,102016,10/10/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-10
315,Moria_GRE_001,102016,10/11/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-11
316,Moria_GRE_001,102016,10/12/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-12
317,Moria_GRE_001,102016,10/13/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-13
318,Moria_GRE_001,102016,10/14/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-14
319,Moria_GRE_001,102016,10/15/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-15
320,Moria_GRE_001,102016,10/16/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-16
321,Moria_GRE_001,102016,10/17/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-17
322,Moria_GRE_001,102016,10/18/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-18
323,Moria_GRE_001,102016,10/19/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-19
324,Moria_GRE_001,102016,10/20/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-20
325,Moria_GRE_001,102016,10/21/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-21
326,Moria_GRE_001,102016,10/22/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-22
327,Moria_GRE_001,102016,10/23/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-23
328,Moria_GRE_001,102016,10/24/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-24
329,Moria_GRE_001,102016,10/25/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-25
330,Moria_GRE_001,102016,10/26/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-26
331,Moria_GRE_001,102016,10/27/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-27
332,Moria_GRE_001,102016,10/28/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-28
333,Moria_GRE_001,102016,10/29/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-29
334,Moria_GRE_001,102016,10/30/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-30
335,Moria_GRE_001,102016,10/31/2016,0,Moria_GRE_001102016,Moria_GRE_0012016-10-31
336,Rafina_GRE_039,102016,10/1/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-01
337,Rafina_GRE_039,102016,10/2/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-02
338,Rafina_GRE_039,102016,10/3/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-03
339,Rafina_GRE_039,102016,10/4/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-04
340,Rafina_GRE_039,102016,10/5/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-05
341,Rafina_GRE_039,102016,10/6/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-06
342,Rafina_GRE_039,102016,10/7/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-07
343,Rafina_GRE_039,102016,10/8/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-08
344,Rafina_GRE_039,102016,10/9/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-09
345,Rafina_GRE_039,102016,10/10/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-10
346,Rafina_GRE_039,102016,10/11/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-11
347,Rafina_GRE_039,102016,10/12/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-12
348,Rafina_GRE_039,102016,10/13/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-13
349,Rafina_GRE_039,102016,10/14/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-14
350,Rafina_GRE_039,102016,10/15/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-15
351,Rafina_GRE_039,102016,10/16/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-16
352,Rafina_GRE_039,102016,10/17/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-17
353,Rafina_GRE_039,102016,10/18/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-18
354,Rafina_GRE_039,102016,10/19/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-19
355,Rafina_GRE_039,102016,10/20/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-20
356,Rafina_GRE_039,102016,10/21/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-21
357,Rafina_GRE_039,102016,10/22/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-22
358,Rafina_GRE_039,102016,10/23/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-23
359,Rafina_GRE_039,102016,10/24/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-24
360,Rafina_GRE_039,102016,10/25/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-25
361,Rafina_GRE_039,102016,10/26/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-26
362,Rafina_GRE_039,102016,10/27/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-27
363,Rafina_GRE_039,102016,10/28/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-28
364,Rafina_GRE_039,102016,10/29/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-29
365,Rafina_GRE_039,102016,10/30/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-30
366,Rafina_GRE_039,102016,10/31/2016,0,Rafina_GRE_039102016,Rafina_GRE_0392016-10-31
367,Ritsona_GRE_040,42016,4/1/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-01
368,Ritsona_GRE_040,42016,4/2/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-02
369,Ritsona_GRE_040,42016,4/3/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-03
370,Ritsona_GRE_040,42016,4/4/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-04
371,Ritsona_GRE_040,42016,4/5/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-05
372,Ritsona_GRE_040,42016,4/6/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-06
373,Ritsona_GRE_040,42016,4/7/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-07
374,Ritsona_GRE_040,42016,4/8/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-08
375,Ritsona_GRE_040,42016,4/9/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-09
376,Ritsona_GRE_040,42016,4/10/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-10
377,Ritsona_GRE_040,42016,4/11/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-11
378,Ritsona_GRE_040,42016,4/12/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-12
379,Ritsona_GRE_040,42016,4/13/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-13
380,Ritsona_GRE_040,42016,4/14/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-14
381,Ritsona_GRE_040,42016,4/15/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-15
382,Ritsona_GRE_040,42016,4/16/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-16
383,Ritsona_GRE_040,42016,4/17/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-17
384,Ritsona_GRE_040,42016,4/18/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-18
385,Ritsona_GRE_040,42016,4/19/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-19
386,Ritsona_GRE_040,42016,4/20/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-20
387,Ritsona_GRE_040,42016,4/21/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-21
388,Ritsona_GRE_040,42016,4/22/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-22
389,Ritsona_GRE_040,42016,4/23/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-23
390,Ritsona_GRE_040,42016,4/24/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-24
391,Ritsona_GRE_040,42016,4/25/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-25
392,Ritsona_GRE_040,42016,4/26/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-26
393,Ritsona_GRE_040,42016,4/27/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-27
394,Ritsona_GRE_040,42016,4/28/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-28
395,Ritsona_GRE_040,42016,4/29/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-29
396,Ritsona_GRE_040,42016,4/30/2016,0,Ritsona_GRE_040042016,Ritsona_GRE_0402016-04-30
397,Ritsona_GRE_040,102016,10/1/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-01
398,Ritsona_GRE_040,102016,10/2/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-02
399,Ritsona_GRE_040,102016,10/3/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-03
400,Ritsona_GRE_040,102016,10/4/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-04
401,Ritsona_GRE_040,102016,10/5/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-05
402,Ritsona_GRE_040,102016,10/6/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-06
403,Ritsona_GRE_040,102016,10/7/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-07
404,Ritsona_GRE_040,102016,10/8/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-08
405,Ritsona_GRE_040,102016,10/9/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-09
406,Ritsona_GRE_040,102016,10/10/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-10
407,Ritsona_GRE_040,102016,10/11/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-11
408,Ritsona_GRE_040,102016,10/12/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-12
409,Ritsona_GRE_040,102016,10/13/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-13
410,Ritsona_GRE_040,102016,10/14/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-14
411,Ritsona_GRE_040,102016,10/15/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-15
412,Ritsona_GRE_040,102016,10/16/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-16
413,Ritsona_GRE_040,102016,10/17/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-17
414,Ritsona_GRE_040,102016,10/18/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-18
415,Ritsona_GRE_040,102016,10/19/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-19
416,Ritsona_GRE_040,102016,10/20/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-20
417,Ritsona_GRE_040,102016,10/21/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-21
418,Ritsona_GRE_040,102016,10/22/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-22
419,Ritsona_GRE_040,102016,10/23/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-23
420,Ritsona_GRE_040,102016,10/24/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-24
421,Ritsona_GRE_040,102016,10/25/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-25
422,Ritsona_GRE_040,102016,10/26/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-26
423,Ritsona_GRE_040,102016,10/27/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-27
424,Ritsona_GRE_040,102016,10/28/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-28
425,Ritsona_GRE_040,102016,10/29/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-29
426,Ritsona_GRE_040,102016,10/30/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-30
427,Ritsona_GRE_040,102016,10/31/2016,0,Ritsona_GRE_040102016,Ritsona_GRE_0402016-10-31
428,Skaramangas_GRE_014,42016,4/1/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-01
429,Skaramangas_GRE_014,42016,4/2/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-02
430,Skaramangas_GRE_014,42016,4/3/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-03
431,Skaramangas_GRE_014,42016,4/4/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-04
432,Skaramangas_GRE_014,42016,4/5/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-05
433,Skaramangas_GRE_014,42016,4/6/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-06
434,Skaramangas_GRE_014,42016,4/7/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-07
435,Skaramangas_GRE_014,42016,4/8/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-08
436,Skaramangas_GRE_014,42016,4/9/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-09
437,Skaramangas_GRE_014,42016,4/10/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-10
438,Skaramangas_GRE_014,42016,4/11/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-11
439,Skaramangas_GRE_014,42016,4/12/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-12
440,Skaramangas_GRE_014,42016,4/13/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-13
441,Skaramangas_GRE_014,42016,4/14/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-14
442,Skaramangas_GRE_014,42016,4/15/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-15
443,Skaramangas_GRE_014,42016,4/16/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-16
444,Skaramangas_GRE_014,42016,4/17/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-17
445,Skaramangas_GRE_014,42016,4/18/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-18
446,Skaramangas_GRE_014,42016,4/19/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-19
447,Skaramangas_GRE_014,42016,4/20/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-20
448,Skaramangas_GRE_014,42016,4/21/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-21
449,Skaramangas_GRE_014,42016,4/22/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-22
450,Skaramangas_GRE_014,42016,4/23/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-23
451,Skaramangas_GRE_014,42016,4/24/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-24
452,Skaramangas_GRE_014,42016,4/25/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-25
453,Skaramangas_GRE_014,42016,4/26/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-26
454,Skaramangas_GRE_014,42016,4/27/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-27
455,Skaramangas_GRE_014,42016,4/28/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-28
456,Skaramangas_GRE_014,42016,4/29/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-29
457,Skaramangas_GRE_014,42016,4/30/2016,0,Skaramangas_GRE_014042016,Skaramangas_GRE_0142016-04-30
458,Skaramangas_GRE_014,62017,5/31/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-05-31
459,Skaramangas_GRE_014,62017,6/1/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-01
460,Skaramangas_GRE_014,62017,6/2/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-02
461,Skaramangas_GRE_014,62017,6/3/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-03
462,Skaramangas_GRE_014,62017,6/4/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-04
463,Skaramangas_GRE_014,62017,6/5/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-05
464,Skaramangas_GRE_014,62017,6/6/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-06
465,Skaramangas_GRE_014,62017,6/7/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-07
466,Skaramangas_GRE_014,62017,6/8/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-08
467,Skaramangas_GRE_014,62017,6/9/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-09
468,Skaramangas_GRE_014,62017,6/10/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-10
469,Skaramangas_GRE_014,62017,6/11/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-11
470,Skaramangas_GRE_014,62017,6/12/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-12
471,Skaramangas_GRE_014,62017,6/13/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-13
472,Skaramangas_GRE_014,62017,6/14/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-14
473,Skaramangas_GRE_014,62017,6/15/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-15
474,Skaramangas_GRE_014,62017,6/16/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-16
475,Skaramangas_GRE_014,62017,6/17/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-17
476,Skaramangas_GRE_014,62017,6/18/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-18
477,Skaramangas_GRE_014,62017,6/19/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-19
478,Skaramangas_GRE_014,62017,6/20/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-20
479,Skaramangas_GRE_014,62017,6/21/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-21
480,Skaramangas_GRE_014,62017,6/22/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-22
481,Skaramangas_GRE_014,62017,6/23/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-23
482,Skaramangas_GRE_014,62017,6/24/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-24
483,Skaramangas_GRE_014,62017,6/25/2017,0,Skaramangas_GRE_014062017,Skaramangas_GRE_0142017-06-25
