,campfilename,monthyear,appcat,totalusagekb,usageperc,cmy
2941,Nea-Kavala_GRE_034,62018,Web file sharing,631021,0,Nea-Kavala_GRE_034062018
2942,Nea-Kavala_GRE_034,62018,Gaming,284388,0,Nea-Kavala_GRE_034062018
2943,Nea-Kavala_GRE_034,62018,P2P,207097,0,Nea-Kavala_GRE_034062018
2944,Nea-Kavala_GRE_034,62018,News,167466,0,Nea-Kavala_GRE_034062018
2945,Nea-Kavala_GRE_034,62018,Photo sharing,140098,0,Nea-Kavala_GRE_034062018
2946,Nea-Kavala_GRE_034,62018,Security,72663,0,Nea-Kavala_GRE_034062018
2947,Nea-Kavala_GRE_034,62018,Remote monitoring & management,42252,0,Nea-Kavala_GRE_034062018
2948,Nea-Kavala_GRE_034,62018,Sports,13087,0,Nea-Kavala_GRE_034062018
2949,Nea-Kavala_GRE_034,62018,Cloud services,491,0,Nea-Kavala_GRE_034062018
2950,Nea-Kavala_GRE_034,62018,Web payments,322,0,Nea-Kavala_GRE_034062018
2951,Nea-Kavala_GRE_034,62018,Business management,190,0,Nea-Kavala_GRE_034062018
2952,Nea-Kavala_GRE_034,72018,Video,3595320240,52,Nea-Kavala_GRE_034072018
2953,Nea-Kavala_GRE_034,72018,Other,1995190998,29,Nea-Kavala_GRE_034072018
2954,Nea-Kavala_GRE_034,72018,Social web,1035939280,15,Nea-Kavala_GRE_034072018
2955,Nea-Kavala_GRE_034,72018,Music,115546172,1,Nea-Kavala_GRE_034072018
2956,Nea-Kavala_GRE_034,72018,Software & anti-virus updates,37020619,0,Nea-Kavala_GRE_034072018
2957,Nea-Kavala_GRE_034,72018,Online backup,29644933,0,Nea-Kavala_GRE_034072018
2958,Nea-Kavala_GRE_034,72018,Advertising,13834495,0,Nea-Kavala_GRE_034072018
2959,Nea-Kavala_GRE_034,72018,Email,3193669,0,Nea-Kavala_GRE_034072018
2960,Nea-Kavala_GRE_034,72018,File sharing,2160694,0,Nea-Kavala_GRE_034072018
2961,Nea-Kavala_GRE_034,72018,VoIP & video conferencing,1990195,0,Nea-Kavala_GRE_034072018
2962,Nea-Kavala_GRE_034,72018,Productivity,1579613,0,Nea-Kavala_GRE_034072018
2963,Nea-Kavala_GRE_034,72018,Blogging,713229,0,Nea-Kavala_GRE_034072018
2964,Nea-Kavala_GRE_034,72018,Web file sharing,616732,0,Nea-Kavala_GRE_034072018
2965,Nea-Kavala_GRE_034,72018,Gaming,449315,0,Nea-Kavala_GRE_034072018
2966,Nea-Kavala_GRE_034,72018,Photo sharing,360595,0,Nea-Kavala_GRE_034072018
2967,Nea-Kavala_GRE_034,72018,News,291530,0,Nea-Kavala_GRE_034072018
2968,Nea-Kavala_GRE_034,72018,P2P,195235,0,Nea-Kavala_GRE_034072018
2969,Nea-Kavala_GRE_034,72018,Web payments,188258,0,Nea-Kavala_GRE_034072018
2970,Nea-Kavala_GRE_034,72018,Security,67656,0,Nea-Kavala_GRE_034072018
2971,Nea-Kavala_GRE_034,72018,Remote monitoring & management,899,0,Nea-Kavala_GRE_034072018
2972,Nea-Kavala_GRE_034,72018,Sports,233,0,Nea-Kavala_GRE_034072018
2973,Nea-Kavala_GRE_034,72018,Business management,36,0,Nea-Kavala_GRE_034072018
2974,Nea-Kavala_GRE_034,72018,Cloud services,33,0,Nea-Kavala_GRE_034072018
2975,Nea-Kavala_GRE_034,92018,Video,3990775592,47,Nea-Kavala_GRE_034092018
2976,Nea-Kavala_GRE_034,92018,Other,2803519398,33,Nea-Kavala_GRE_034092018
2977,Nea-Kavala_GRE_034,92018,Social web,1397293946,16,Nea-Kavala_GRE_034092018
2978,Nea-Kavala_GRE_034,92018,Music,113314819,1,Nea-Kavala_GRE_034092018
2979,Nea-Kavala_GRE_034,92018,Advertising,23229373,0,Nea-Kavala_GRE_034092018
2980,Nea-Kavala_GRE_034,92018,Online backup,19658824,0,Nea-Kavala_GRE_034092018
2981,Nea-Kavala_GRE_034,92018,Software & anti-virus updates,13983747,0,Nea-Kavala_GRE_034092018
2982,Nea-Kavala_GRE_034,92018,File sharing,5888956,0,Nea-Kavala_GRE_034092018
2983,Nea-Kavala_GRE_034,92018,Web file sharing,2912142,0,Nea-Kavala_GRE_034092018
2984,Nea-Kavala_GRE_034,92018,Productivity,2807248,0,Nea-Kavala_GRE_034092018
2985,Nea-Kavala_GRE_034,92018,Email,2139673,0,Nea-Kavala_GRE_034092018
2986,Nea-Kavala_GRE_034,92018,VoIP & video conferencing,1876284,0,Nea-Kavala_GRE_034092018
2987,Nea-Kavala_GRE_034,92018,Gaming,819211,0,Nea-Kavala_GRE_034092018
2988,Nea-Kavala_GRE_034,92018,Web payments,718004,0,Nea-Kavala_GRE_034092018
2989,Nea-Kavala_GRE_034,92018,P2P,710303,0,Nea-Kavala_GRE_034092018
2990,Nea-Kavala_GRE_034,92018,Blogging,599677,0,Nea-Kavala_GRE_034092018
2991,Nea-Kavala_GRE_034,92018,News,310317,0,Nea-Kavala_GRE_034092018
2992,Nea-Kavala_GRE_034,92018,Photo sharing,226123,0,Nea-Kavala_GRE_034092018
2993,Nea-Kavala_GRE_034,92018,Security,58177,0,Nea-Kavala_GRE_034092018
2994,Nea-Kavala_GRE_034,92018,Remote monitoring & management,2104,0,Nea-Kavala_GRE_034092018
2995,Nea-Kavala_GRE_034,92018,Sports,537,0,Nea-Kavala_GRE_034092018
2996,Nea-Kavala_GRE_034,92018,Cloud services,127,0,Nea-Kavala_GRE_034092018
2997,Nea-Kavala_GRE_034,102016,Other,603808105,53,Nea-Kavala_GRE_034102016
2998,Nea-Kavala_GRE_034,102016,Video,330714047,29,Nea-Kavala_GRE_034102016
2999,Nea-Kavala_GRE_034,102016,Social web,188064998,16,Nea-Kavala_GRE_034102016
3000,Nea-Kavala_GRE_034,102016,File sharing,3110528,0,Nea-Kavala_GRE_034102016
3001,Nea-Kavala_GRE_034,102016,Email,2305598,0,Nea-Kavala_GRE_034102016
3002,Nea-Kavala_GRE_034,102016,Software & anti-virus updates,1781669,0,Nea-Kavala_GRE_034102016
3003,Nea-Kavala_GRE_034,102016,Blogging,653203,0,Nea-Kavala_GRE_034102016
3004,Nea-Kavala_GRE_034,102016,VoIP & video conferencing,442016,0,Nea-Kavala_GRE_034102016
3005,Nea-Kavala_GRE_034,102016,P2P,269002,0,Nea-Kavala_GRE_034102016
3006,Nea-Kavala_GRE_034,102016,Music,195960,0,Nea-Kavala_GRE_034102016
3007,Nea-Kavala_GRE_034,102016,Online backup,86547,0,Nea-Kavala_GRE_034102016
3008,Nea-Kavala_GRE_034,102016,Photo sharing,59768,0,Nea-Kavala_GRE_034102016
3009,Nea-Kavala_GRE_034,102016,Productivity,52457,0,Nea-Kavala_GRE_034102016
3010,Nea-Kavala_GRE_034,102016,News,44287,0,Nea-Kavala_GRE_034102016
3011,Nea-Kavala_GRE_034,102016,Gaming,5406,0,Nea-Kavala_GRE_034102016
3012,Nea-Kavala_GRE_034,102016,Business management,1488,0,Nea-Kavala_GRE_034102016
3013,Nea-Kavala_GRE_034,102016,Web file sharing,89,0,Nea-Kavala_GRE_034102016
3014,Nea-Kavala_GRE_034,102016,Remote monitoring & management,3,0,Nea-Kavala_GRE_034102016
3015,Obrenovac_SRB_011,12018,Video,5242928050,57,Obrenovac_SRB_011012018
3016,Obrenovac_SRB_011,12018,Other,2262332657,24,Obrenovac_SRB_011012018
3017,Obrenovac_SRB_011,12018,Social web,1542149218,16,Obrenovac_SRB_011012018
3018,Obrenovac_SRB_011,12018,P2P,48977936,0,Obrenovac_SRB_011012018
3019,Obrenovac_SRB_011,12018,Music,20263026,0,Obrenovac_SRB_011012018
3020,Obrenovac_SRB_011,12018,Software & anti-virus updates,8506881,0,Obrenovac_SRB_011012018
3021,Obrenovac_SRB_011,12018,Advertising,7841911,0,Obrenovac_SRB_011012018
3022,Obrenovac_SRB_011,12018,Email,4374724,0,Obrenovac_SRB_011012018
3023,Obrenovac_SRB_011,12018,Productivity,2604792,0,Obrenovac_SRB_011012018
3024,Obrenovac_SRB_011,12018,File sharing,1866308,0,Obrenovac_SRB_011012018
3025,Obrenovac_SRB_011,12018,VoIP & video conferencing,1464328,0,Obrenovac_SRB_011012018
3026,Obrenovac_SRB_011,12018,Blogging,1251128,0,Obrenovac_SRB_011012018
3027,Obrenovac_SRB_011,12018,Photo sharing,1172706,0,Obrenovac_SRB_011012018
3028,Obrenovac_SRB_011,12018,Gaming,931371,0,Obrenovac_SRB_011012018
3029,Obrenovac_SRB_011,12018,Online backup,703543,0,Obrenovac_SRB_011012018
3030,Obrenovac_SRB_011,12018,Sports,601269,0,Obrenovac_SRB_011012018
3031,Obrenovac_SRB_011,12018,News,521817,0,Obrenovac_SRB_011012018
3032,Obrenovac_SRB_011,12018,Remote monitoring & management,47186,0,Obrenovac_SRB_011012018
3033,Obrenovac_SRB_011,12018,Security,18960,0,Obrenovac_SRB_011012018
3034,Obrenovac_SRB_011,12018,Web file sharing,1332,0,Obrenovac_SRB_011012018
3035,Obrenovac_SRB_011,12018,Business management,621,0,Obrenovac_SRB_011012018
3036,Obrenovac_SRB_011,12018,Web payments,553,0,Obrenovac_SRB_011012018
3037,Obrenovac_SRB_011,12018,Cloud services,244,0,Obrenovac_SRB_011012018
3038,Obrenovac_SRB_011,22018,Video,4973588726,57,Obrenovac_SRB_011022018
3039,Obrenovac_SRB_011,22018,Other,2081628632,24,Obrenovac_SRB_011022018
3040,Obrenovac_SRB_011,22018,Social web,1491904813,17,Obrenovac_SRB_011022018
3041,Obrenovac_SRB_011,22018,P2P,45876589,0,Obrenovac_SRB_011022018
3042,Obrenovac_SRB_011,22018,Music,17021484,0,Obrenovac_SRB_011022018
3043,Obrenovac_SRB_011,22018,Advertising,12643993,0,Obrenovac_SRB_011022018
3044,Obrenovac_SRB_011,22018,Software & anti-virus updates,7352461,0,Obrenovac_SRB_011022018
3045,Obrenovac_SRB_011,22018,Email,3986121,0,Obrenovac_SRB_011022018
3046,Obrenovac_SRB_011,22018,Productivity,3085490,0,Obrenovac_SRB_011022018
3047,Obrenovac_SRB_011,22018,File sharing,1872118,0,Obrenovac_SRB_011022018
3048,Obrenovac_SRB_011,22018,Blogging,1551190,0,Obrenovac_SRB_011022018
3049,Obrenovac_SRB_011,22018,VoIP & video conferencing,980626,0,Obrenovac_SRB_011022018
3050,Obrenovac_SRB_011,22018,Gaming,727309,0,Obrenovac_SRB_011022018
3051,Obrenovac_SRB_011,22018,Photo sharing,490588,0,Obrenovac_SRB_011022018
3052,Obrenovac_SRB_011,22018,Sports,332605,0,Obrenovac_SRB_011022018
3053,Obrenovac_SRB_011,22018,News,326376,0,Obrenovac_SRB_011022018
3054,Obrenovac_SRB_011,22018,Online backup,203587,0,Obrenovac_SRB_011022018
3055,Obrenovac_SRB_011,22018,Web file sharing,190608,0,Obrenovac_SRB_011022018
3056,Obrenovac_SRB_011,22018,Security,47962,0,Obrenovac_SRB_011022018
3057,Obrenovac_SRB_011,22018,Remote monitoring & management,2476,0,Obrenovac_SRB_011022018
3058,Obrenovac_SRB_011,22018,Business management,515,0,Obrenovac_SRB_011022018
3059,Obrenovac_SRB_011,22018,Web payments,37,0,Obrenovac_SRB_011022018
3060,Obrenovac_SRB_011,32018,Video,4833332655,48,Obrenovac_SRB_011032018
3061,Obrenovac_SRB_011,32018,Social web,2588395901,26,Obrenovac_SRB_011032018
3062,Obrenovac_SRB_011,32018,Other,2336080383,23,Obrenovac_SRB_011032018
3063,Obrenovac_SRB_011,32018,P2P,96677212,0,Obrenovac_SRB_011032018
3064,Obrenovac_SRB_011,32018,Software & anti-virus updates,23718682,0,Obrenovac_SRB_011032018
3065,Obrenovac_SRB_011,32018,Music,18410749,0,Obrenovac_SRB_011032018
3066,Obrenovac_SRB_011,32018,Advertising,17650365,0,Obrenovac_SRB_011032018
3067,Obrenovac_SRB_011,32018,Productivity,9647683,0,Obrenovac_SRB_011032018
3068,Obrenovac_SRB_011,32018,Email,6428269,0,Obrenovac_SRB_011032018
3069,Obrenovac_SRB_011,32018,File sharing,5016411,0,Obrenovac_SRB_011032018
3070,Obrenovac_SRB_011,32018,Blogging,1715119,0,Obrenovac_SRB_011032018
3071,Obrenovac_SRB_011,32018,VoIP & video conferencing,1707561,0,Obrenovac_SRB_011032018
3072,Obrenovac_SRB_011,32018,Photo sharing,1494140,0,Obrenovac_SRB_011032018
3073,Obrenovac_SRB_011,32018,Gaming,844759,0,Obrenovac_SRB_011032018
3074,Obrenovac_SRB_011,32018,Sports,687423,0,Obrenovac_SRB_011032018
3075,Obrenovac_SRB_011,32018,Online backup,504751,0,Obrenovac_SRB_011032018
3076,Obrenovac_SRB_011,32018,News,264568,0,Obrenovac_SRB_011032018
3077,Obrenovac_SRB_011,32018,Security,109303,0,Obrenovac_SRB_011032018
3078,Obrenovac_SRB_011,32018,Web file sharing,77344,0,Obrenovac_SRB_011032018
3079,Obrenovac_SRB_011,32018,Remote monitoring & management,49020,0,Obrenovac_SRB_011032018
3080,Obrenovac_SRB_011,32018,Business management,1513,0,Obrenovac_SRB_011032018
3081,Obrenovac_SRB_011,32018,Cloud services,170,0,Obrenovac_SRB_011032018
3082,Obrenovac_SRB_011,32018,Web payments,39,0,Obrenovac_SRB_011032018
3083,Obrenovac_SRB_011,92018,Social web,2953836095,44,Obrenovac_SRB_011092018
3084,Obrenovac_SRB_011,92018,Other,2141596137,32,Obrenovac_SRB_011092018
3085,Obrenovac_SRB_011,92018,Video,1394120115,21,Obrenovac_SRB_011092018
3086,Obrenovac_SRB_011,92018,P2P,52475147,0,Obrenovac_SRB_011092018
3087,Obrenovac_SRB_011,92018,Music,28197187,0,Obrenovac_SRB_011092018
3088,Obrenovac_SRB_011,92018,Advertising,17156211,0,Obrenovac_SRB_011092018
3089,Obrenovac_SRB_011,92018,Software & anti-virus updates,9641824,0,Obrenovac_SRB_011092018
3090,Obrenovac_SRB_011,92018,Web payments,4077256,0,Obrenovac_SRB_011092018
3091,Obrenovac_SRB_011,92018,Email,3262560,0,Obrenovac_SRB_011092018
3092,Obrenovac_SRB_011,92018,File sharing,3079406,0,Obrenovac_SRB_011092018
3093,Obrenovac_SRB_011,92018,VoIP & video conferencing,2387934,0,Obrenovac_SRB_011092018
3094,Obrenovac_SRB_011,92018,Photo sharing,1133700,0,Obrenovac_SRB_011092018
3095,Obrenovac_SRB_011,92018,Productivity,944764,0,Obrenovac_SRB_011092018
3096,Obrenovac_SRB_011,92018,Online backup,714011,0,Obrenovac_SRB_011092018
3097,Obrenovac_SRB_011,92018,Blogging,456436,0,Obrenovac_SRB_011092018
3098,Obrenovac_SRB_011,92018,Gaming,308182,0,Obrenovac_SRB_011092018
3099,Obrenovac_SRB_011,92018,Sports,287786,0,Obrenovac_SRB_011092018
3100,Obrenovac_SRB_011,92018,News,131203,0,Obrenovac_SRB_011092018
3101,Obrenovac_SRB_011,92018,Security,76420,0,Obrenovac_SRB_011092018
3102,Obrenovac_SRB_011,92018,Web file sharing,3577,0,Obrenovac_SRB_011092018
3103,Obrenovac_SRB_011,92018,Business management,363,0,Obrenovac_SRB_011092018
3104,Obrenovac_SRB_011,92018,Remote monitoring & management,143,0,Obrenovac_SRB_011092018
3105,Obrenovac_SRB_011,92018,Cloud services,119,0,Obrenovac_SRB_011092018
3106,Pirot_SRB_005,12018,Other,2000202242,54,Pirot_SRB_005012018
3107,Pirot_SRB_005,12018,Video,835327442,22,Pirot_SRB_005012018
3108,Pirot_SRB_005,12018,Social web,807167463,22,Pirot_SRB_005012018
3109,Pirot_SRB_005,12018,Music,5131088,0,Pirot_SRB_005012018
3110,Pirot_SRB_005,12018,Email,3959542,0,Pirot_SRB_005012018
3111,Pirot_SRB_005,12018,Blogging,2457764,0,Pirot_SRB_005012018
3112,Pirot_SRB_005,12018,Advertising,2350420,0,Pirot_SRB_005012018
3113,Pirot_SRB_005,12018,Online backup,1194776,0,Pirot_SRB_005012018
3114,Pirot_SRB_005,12018,Photo sharing,483991,0,Pirot_SRB_005012018
3115,Pirot_SRB_005,12018,File sharing,457234,0,Pirot_SRB_005012018
3116,Pirot_SRB_005,12018,Gaming,334561,0,Pirot_SRB_005012018
3117,Pirot_SRB_005,12018,VoIP & video conferencing,141364,0,Pirot_SRB_005012018
3118,Pirot_SRB_005,12018,P2P,74793,0,Pirot_SRB_005012018
3119,Pirot_SRB_005,12018,Productivity,67263,0,Pirot_SRB_005012018
3120,Pirot_SRB_005,12018,News,36341,0,Pirot_SRB_005012018
3121,Pirot_SRB_005,12018,Sports,15292,0,Pirot_SRB_005012018
3122,Pirot_SRB_005,12018,Software & anti-virus updates,14509,0,Pirot_SRB_005012018
3123,Pirot_SRB_005,12018,Security,11383,0,Pirot_SRB_005012018
3124,Pirot_SRB_005,12018,Business management,1848,0,Pirot_SRB_005012018
3125,Pirot_SRB_005,12018,Web file sharing,2,0,Pirot_SRB_005012018
3126,Pirot_SRB_005,12018,Remote monitoring & management,1,0,Pirot_SRB_005012018
3127,Pirot_SRB_005,22018,Other,1903716062,54,Pirot_SRB_005022018
3128,Pirot_SRB_005,22018,Video,886782879,25,Pirot_SRB_005022018
3129,Pirot_SRB_005,22018,Social web,681131784,19,Pirot_SRB_005022018
3130,Pirot_SRB_005,22018,Music,11876214,0,Pirot_SRB_005022018
3131,Pirot_SRB_005,22018,Advertising,3688512,0,Pirot_SRB_005022018
3132,Pirot_SRB_005,22018,File sharing,1334879,0,Pirot_SRB_005022018
3133,Pirot_SRB_005,22018,Email,825214,0,Pirot_SRB_005022018
3134,Pirot_SRB_005,22018,Blogging,711960,0,Pirot_SRB_005022018
3135,Pirot_SRB_005,22018,Online backup,556638,0,Pirot_SRB_005022018
3136,Pirot_SRB_005,22018,Gaming,329244,0,Pirot_SRB_005022018
3137,Pirot_SRB_005,22018,Photo sharing,192178,0,Pirot_SRB_005022018
3138,Pirot_SRB_005,22018,P2P,123573,0,Pirot_SRB_005022018
3139,Pirot_SRB_005,22018,VoIP & video conferencing,122447,0,Pirot_SRB_005022018
3140,Pirot_SRB_005,22018,Productivity,62898,0,Pirot_SRB_005022018
3141,Pirot_SRB_005,22018,News,40732,0,Pirot_SRB_005022018
3142,Pirot_SRB_005,22018,Security,34000,0,Pirot_SRB_005022018
3143,Pirot_SRB_005,22018,Software & anti-virus updates,10918,0,Pirot_SRB_005022018
3144,Pirot_SRB_005,22018,Web payments,8923,0,Pirot_SRB_005022018
3145,Pirot_SRB_005,22018,Sports,8625,0,Pirot_SRB_005022018
3146,Pirot_SRB_005,22018,Business management,3022,0,Pirot_SRB_005022018
3147,Pirot_SRB_005,22018,Remote monitoring & management,32,0,Pirot_SRB_005022018
3148,Pirot_SRB_005,22018,Web file sharing,3,0,Pirot_SRB_005022018
3149,Pirot_SRB_005,32018,Other,2174519046,56,Pirot_SRB_005032018
3150,Pirot_SRB_005,32018,Video,974944998,25,Pirot_SRB_005032018
3151,Pirot_SRB_005,32018,Social web,675061325,17,Pirot_SRB_005032018
3152,Pirot_SRB_005,32018,Music,9216271,0,Pirot_SRB_005032018
3153,Pirot_SRB_005,32018,Advertising,4512754,0,Pirot_SRB_005032018
3154,Pirot_SRB_005,32018,File sharing,1437525,0,Pirot_SRB_005032018
3155,Pirot_SRB_005,32018,Email,1203172,0,Pirot_SRB_005032018
3156,Pirot_SRB_005,32018,Gaming,382934,0,Pirot_SRB_005032018
3157,Pirot_SRB_005,32018,Online backup,376261,0,Pirot_SRB_005032018
3158,Pirot_SRB_005,32018,Blogging,185433,0,Pirot_SRB_005032018
3159,Pirot_SRB_005,32018,VoIP & video conferencing,137622,0,Pirot_SRB_005032018
3160,Pirot_SRB_005,32018,Photo sharing,131029,0,Pirot_SRB_005032018
3161,Pirot_SRB_005,32018,P2P,57297,0,Pirot_SRB_005032018
3162,Pirot_SRB_005,32018,News,31184,0,Pirot_SRB_005032018
3163,Pirot_SRB_005,32018,Security,23436,0,Pirot_SRB_005032018
3164,Pirot_SRB_005,32018,Productivity,14722,0,Pirot_SRB_005032018
3165,Pirot_SRB_005,32018,Software & anti-virus updates,13589,0,Pirot_SRB_005032018
3166,Pirot_SRB_005,32018,Sports,4742,0,Pirot_SRB_005032018
3167,Pirot_SRB_005,32018,Business management,1355,0,Pirot_SRB_005032018
3168,Pirot_SRB_005,32018,Web file sharing,11,0,Pirot_SRB_005032018
3169,Pirot_SRB_005,32018,Remote monitoring & management,2,0,Pirot_SRB_005032018
3170,Pirot_SRB_005,92018,Other,1453816986,60,Pirot_SRB_005092018
3171,Pirot_SRB_005,92018,Social web,663349502,27,Pirot_SRB_005092018
3172,Pirot_SRB_005,92018,Video,252866566,10,Pirot_SRB_005092018
3173,Pirot_SRB_005,92018,Music,5804321,0,Pirot_SRB_005092018
3174,Pirot_SRB_005,92018,Advertising,5758941,0,Pirot_SRB_005092018
3175,Pirot_SRB_005,92018,Web payments,1051956,0,Pirot_SRB_005092018
3176,Pirot_SRB_005,92018,Online backup,877437,0,Pirot_SRB_005092018
3177,Pirot_SRB_005,92018,Email,775651,0,Pirot_SRB_005092018
3178,Pirot_SRB_005,92018,File sharing,683870,0,Pirot_SRB_005092018
3179,Pirot_SRB_005,92018,VoIP & video conferencing,123154,0,Pirot_SRB_005092018
3180,Pirot_SRB_005,92018,News,101305,0,Pirot_SRB_005092018
3181,Pirot_SRB_005,92018,P2P,94434,0,Pirot_SRB_005092018
3182,Pirot_SRB_005,92018,Blogging,93677,0,Pirot_SRB_005092018
3183,Pirot_SRB_005,92018,Security,37716,0,Pirot_SRB_005092018
3184,Pirot_SRB_005,92018,Photo sharing,36953,0,Pirot_SRB_005092018
3185,Pirot_SRB_005,92018,Software & anti-virus updates,18141,0,Pirot_SRB_005092018
3186,Pirot_SRB_005,92018,Productivity,5326,0,Pirot_SRB_005092018
3187,Pirot_SRB_005,92018,Gaming,5023,0,Pirot_SRB_005092018
3188,Pirot_SRB_005,92018,Sports,2172,0,Pirot_SRB_005092018
3189,Pirot_SRB_005,92018,Cloud services,40,0,Pirot_SRB_005092018
3190,Pirot_SRB_005,92018,Remote monitoring & management,17,0,Pirot_SRB_005092018
3191,Pirot_SRB_005,92018,Web file sharing,5,0,Pirot_SRB_005092018
3192,Presevo_SRB_006,12018,Other,987362540,98,Presevo_SRB_006012018
3193,Presevo_SRB_006,12018,Email,8255553,0,Presevo_SRB_006012018
3194,Presevo_SRB_006,12018,Video,5729919,0,Presevo_SRB_006012018
3195,Presevo_SRB_006,12018,Advertising,1309537,0,Presevo_SRB_006012018
3196,Presevo_SRB_006,12018,VoIP & video conferencing,1197675,0,Presevo_SRB_006012018
3197,Presevo_SRB_006,12018,P2P,1113507,0,Presevo_SRB_006012018
3198,Presevo_SRB_006,12018,Social web,801139,0,Presevo_SRB_006012018
3199,Presevo_SRB_006,12018,Software & anti-virus updates,186382,0,Presevo_SRB_006012018
3200,Presevo_SRB_006,12018,Productivity,164035,0,Presevo_SRB_006012018
3201,Presevo_SRB_006,12018,Blogging,143944,0,Presevo_SRB_006012018
3202,Presevo_SRB_006,12018,Music,69627,0,Presevo_SRB_006012018
3203,Presevo_SRB_006,12018,News,47535,0,Presevo_SRB_006012018
3204,Presevo_SRB_006,12018,Online backup,24905,0,Presevo_SRB_006012018
3205,Presevo_SRB_006,12018,Security,10649,0,Presevo_SRB_006012018
3206,Presevo_SRB_006,12018,File sharing,4146,0,Presevo_SRB_006012018
3207,Presevo_SRB_006,12018,Gaming,913,0,Presevo_SRB_006012018
3208,Presevo_SRB_006,12018,Remote monitoring & management,900,0,Presevo_SRB_006012018
3209,Presevo_SRB_006,12018,Photo sharing,162,0,Presevo_SRB_006012018
3210,Presevo_SRB_006,12018,Cloud services,30,0,Presevo_SRB_006012018
3211,Presevo_SRB_006,12018,Web file sharing,18,0,Presevo_SRB_006012018
3212,Presevo_SRB_006,12018,Sports,10,0,Presevo_SRB_006012018
3213,Presevo_SRB_006,22018,Other,1089872067,82,Presevo_SRB_006022018
3214,Presevo_SRB_006,22018,Video,180643415,13,Presevo_SRB_006022018
3215,Presevo_SRB_006,22018,Social web,27410155,2,Presevo_SRB_006022018
3216,Presevo_SRB_006,22018,Software & anti-virus updates,5865353,0,Presevo_SRB_006022018
3217,Presevo_SRB_006,22018,Advertising,3006899,0,Presevo_SRB_006022018
3218,Presevo_SRB_006,22018,Music,1990534,0,Presevo_SRB_006022018
3219,Presevo_SRB_006,22018,P2P,1126369,0,Presevo_SRB_006022018
3220,Presevo_SRB_006,22018,Productivity,1085770,0,Presevo_SRB_006022018
3221,Presevo_SRB_006,22018,Email,887365,0,Presevo_SRB_006022018
3222,Presevo_SRB_006,22018,VoIP & video conferencing,759163,0,Presevo_SRB_006022018
3223,Presevo_SRB_006,22018,File sharing,198284,0,Presevo_SRB_006022018
3224,Presevo_SRB_006,22018,Online backup,169786,0,Presevo_SRB_006022018
3225,Presevo_SRB_006,22018,News,86793,0,Presevo_SRB_006022018
3226,Presevo_SRB_006,22018,Gaming,85715,0,Presevo_SRB_006022018
3227,Presevo_SRB_006,22018,Blogging,78686,0,Presevo_SRB_006022018
3228,Presevo_SRB_006,22018,Security,21763,0,Presevo_SRB_006022018
3229,Presevo_SRB_006,22018,Photo sharing,14189,0,Presevo_SRB_006022018
3230,Presevo_SRB_006,22018,Sports,7903,0,Presevo_SRB_006022018
3231,Presevo_SRB_006,22018,Cloud services,1488,0,Presevo_SRB_006022018
3232,Presevo_SRB_006,22018,Web file sharing,596,0,Presevo_SRB_006022018
3233,Presevo_SRB_006,22018,Business management,51,0,Presevo_SRB_006022018
3234,Presevo_SRB_006,22018,Web payments,11,0,Presevo_SRB_006022018
3235,Presevo_SRB_006,22018,Remote monitoring & management,2,0,Presevo_SRB_006022018
3236,Presevo_SRB_006,32018,Other,1273047842,84,Presevo_SRB_006032018
3237,Presevo_SRB_006,32018,Video,168168398,11,Presevo_SRB_006032018
3238,Presevo_SRB_006,32018,Social web,35974745,2,Presevo_SRB_006032018
3239,Presevo_SRB_006,32018,Software & anti-virus updates,20439162,1,Presevo_SRB_006032018
3240,Presevo_SRB_006,32018,Music,3224286,0,Presevo_SRB_006032018
3241,Presevo_SRB_006,32018,Advertising,2292349,0,Presevo_SRB_006032018
3242,Presevo_SRB_006,32018,Productivity,786388,0,Presevo_SRB_006032018
3243,Presevo_SRB_006,32018,VoIP & video conferencing,775937,0,Presevo_SRB_006032018
